Datetime,Temp,Depth
2020-08-08 14:00:00,26.11333333,3
2020-08-08 14:00:00,25.93466667,5
2020-08-08 14:00:00,25.805,7.5
2020-08-08 15:00:00,26.69933333,0.1
2020-08-08 15:00:00,26.39,0.2
2020-08-08 15:00:00,26.488,0.4
2020-08-08 15:00:00,26.488,0.6
2020-08-08 15:00:00,26.30833333,1
2020-08-08 15:00:00,26.17866667,3
2020-08-08 15:00:00,26,5
2020-08-08 15:00:00,25.82116667,7.5
2020-08-08 16:00:00,26.71566667,0.1
2020-08-08 16:00:00,26.42266667,0.2
2020-08-08 16:00:00,26.52033333,0.4
2020-08-08 16:00:00,26.52033333,0.6
2020-08-08 16:00:00,26.39,1
2020-08-08 16:00:00,26.25966667,3
2020-08-08 16:00:00,25.99983333,5
2020-08-08 16:00:00,25.86966667,7.5
2020-08-08 17:00:00,26.61766667,0.1
2020-08-08 17:00:00,26.341,0.2
2020-08-08 17:00:00,26.47166667,0.4
2020-08-08 17:00:00,26.47166667,0.6
2020-08-08 17:00:00,26.39,1
2020-08-08 17:00:00,26.292,3
2020-08-08 17:00:00,25.99966667,5
2020-08-08 17:00:00,25.86966667,7.5
2020-08-08 18:00:00,26.39,0.1
2020-08-08 18:00:00,26.21116667,0.2
2020-08-08 18:00:00,26.35733333,0.4
2020-08-08 18:00:00,26.341,0.6
2020-08-08 18:00:00,26.292,1
2020-08-08 18:00:00,26.292,3
2020-08-08 18:00:00,26.146,5
2020-08-08 18:00:00,25.805,7.5
2020-08-08 19:00:00,26.292,0.1
2020-08-08 19:00:00,26.097,0.2
2020-08-08 19:00:00,26.292,0.4
2020-08-08 19:00:00,26.292,0.6
2020-08-08 19:00:00,26.292,1
2020-08-08 19:00:00,26.292,3
2020-08-08 19:00:00,26.11333333,5
2020-08-08 19:00:00,25.8535,7.5
2020-08-08 20:00:00,26.195,0.1
2020-08-08 20:00:00,26.097,0.2
2020-08-08 20:00:00,26.292,0.4
2020-08-08 20:00:00,26.292,0.6
2020-08-08 20:00:00,26.2435,1
2020-08-08 20:00:00,26.25966667,3
2020-08-08 20:00:00,26.097,5
2020-08-08 20:00:00,25.91833333,7.5
2020-08-08 21:00:00,26.195,0.1
2020-08-08 21:00:00,26.097,0.2
2020-08-08 21:00:00,26.292,0.4
2020-08-08 21:00:00,26.292,0.6
2020-08-08 21:00:00,26.195,1
2020-08-08 21:00:00,26.195,3
2020-08-08 21:00:00,26.097,5
2020-08-08 21:00:00,26.01616667,7.5
2020-08-08 22:00:00,26.22733333,0.1
2020-08-08 22:00:00,26.12966667,0.2
2020-08-08 22:00:00,26.3085,0.4
2020-08-08 22:00:00,26.3085,0.6
2020-08-08 22:00:00,26.2435,1
2020-08-08 22:00:00,26.2435,3
2020-08-08 22:00:00,26.097,5
2020-08-08 22:00:00,26.097,7.5
2020-08-08 23:00:00,26.292,0.1
2020-08-08 23:00:00,26.16233333,0.2
2020-08-08 23:00:00,26.32466667,0.4
2020-08-08 23:00:00,26.32466667,0.6
2020-08-08 23:00:00,26.292,1
2020-08-08 23:00:00,26.292,3
2020-08-08 23:00:00,26.12966667,5
2020-08-08 23:00:00,26.16216667,7.5
2020-08-09 00:00:00,26.292,0.1
2020-08-09 00:00:00,26.097,0.2
2020-08-09 00:00:00,26.292,0.4
2020-08-09 00:00:00,26.292,0.6
2020-08-09 00:00:00,26.292,1
2020-08-09 00:00:00,26.292,3
2020-08-09 00:00:00,26.195,5
2020-08-09 00:00:00,26.2435,7.5
2020-08-09 01:00:00,26.21116667,0.1
2020-08-09 01:00:00,26.097,0.2
2020-08-09 01:00:00,26.292,0.4
2020-08-09 01:00:00,26.292,0.6
2020-08-09 01:00:00,26.292,1
2020-08-09 01:00:00,26.292,3
2020-08-09 01:00:00,26.195,5
2020-08-09 01:00:00,26.17866667,7.5
2020-08-09 02:00:00,26.195,0.1
2020-08-09 02:00:00,26.097,0.2
2020-08-09 02:00:00,26.292,0.4
2020-08-09 02:00:00,26.292,0.6
2020-08-09 02:00:00,26.292,1
2020-08-09 02:00:00,26.27583333,3
2020-08-09 02:00:00,26.12966667,5
2020-08-09 02:00:00,26.195,7.5
2020-08-09 03:00:00,26.195,0.1
2020-08-09 03:00:00,26.06466667,0.2
2020-08-09 03:00:00,26.27583333,0.4
2020-08-09 03:00:00,26.27583333,0.6
2020-08-09 03:00:00,26.22733333,1
2020-08-09 03:00:00,26.22733333,3
2020-08-09 03:00:00,26.097,5
2020-08-09 03:00:00,26.195,7.5
2020-08-09 04:00:00,26.195,0.1
2020-08-09 04:00:00,26.08083333,0.2
2020-08-09 04:00:00,26.2435,0.4
2020-08-09 04:00:00,26.25966667,0.6
2020-08-09 04:00:00,26.195,1
2020-08-09 04:00:00,26.195,3
2020-08-09 04:00:00,26.097,5
2020-08-09 04:00:00,26.17866667,7.5
2020-08-09 05:00:00,26.17866667,0.1
2020-08-09 05:00:00,26,0.2
2020-08-09 05:00:00,26.195,0.4
2020-08-09 05:00:00,26.195,0.6
2020-08-09 05:00:00,26.195,1
2020-08-09 05:00:00,26.195,3
2020-08-09 05:00:00,26.097,5
2020-08-09 05:00:00,26.195,7.5
2020-08-09 06:00:00,26.12966667,0.1
2020-08-09 06:00:00,26,0.2
2020-08-09 06:00:00,26.195,0.4
2020-08-09 06:00:00,26.195,0.6
2020-08-09 06:00:00,26.195,1
2020-08-09 06:00:00,26.195,3
2020-08-09 06:00:00,26.097,5
2020-08-09 06:00:00,26.195,7.5
2020-08-09 07:00:00,26.16233333,0.1
2020-08-09 07:00:00,26,0.2
2020-08-09 07:00:00,26.195,0.4
2020-08-09 07:00:00,26.195,0.6
2020-08-09 07:00:00,26.195,1
2020-08-09 07:00:00,26.195,3
2020-08-09 07:00:00,26.097,5
2020-08-09 07:00:00,26.195,7.5
2020-08-09 08:00:00,26.146,0.1
2020-08-09 08:00:00,26,0.2
2020-08-09 08:00:00,26.195,0.4
2020-08-09 08:00:00,26.195,0.6
2020-08-09 08:00:00,26.195,1
2020-08-09 08:00:00,26.195,3
2020-08-09 08:00:00,26.097,5
2020-08-09 08:00:00,26.195,7.5
2020-08-09 09:00:00,26.11333333,0.1
2020-08-09 09:00:00,26,0.2
2020-08-09 09:00:00,26.195,0.4
2020-08-09 09:00:00,26.195,0.6
2020-08-09 09:00:00,26.195,1
2020-08-09 09:00:00,26.195,3
2020-08-09 09:00:00,26.08083333,5
2020-08-09 09:00:00,26.195,7.5
2020-08-09 10:00:00,26.17866667,0.1
2020-08-09 10:00:00,26.03233333,0.2
2020-08-09 10:00:00,26.195,0.4
2020-08-09 10:00:00,26.195,0.6
2020-08-09 10:00:00,26.195,1
2020-08-09 10:00:00,26.195,3
2020-08-09 10:00:00,26.0485,5
2020-08-09 10:00:00,26.12966667,7.5
2020-08-09 11:00:00,26.16233333,0.1
2020-08-09 11:00:00,26.03233333,0.2
2020-08-09 11:00:00,26.195,0.4
2020-08-09 11:00:00,26.195,0.6
2020-08-09 11:00:00,26.16233333,1
2020-08-09 11:00:00,26.146,3
2020-08-09 11:00:00,26,5
2020-08-09 11:00:00,26.097,7.5
2020-08-09 12:00:00,26.22733333,0.1
2020-08-09 12:00:00,26.06483333,0.2
2020-08-09 12:00:00,26.24366667,0.4
2020-08-09 12:00:00,26.2275,0.6
2020-08-09 12:00:00,26.146,1
2020-08-09 12:00:00,26.11333333,3
2020-08-09 12:00:00,26,5
2020-08-09 12:00:00,26.195,7.5
2020-08-09 13:00:00,26.66683333,0.1
2020-08-09 13:00:00,26.43883333,0.2
2020-08-09 13:00:00,26.48766667,0.4
2020-08-09 13:00:00,26.47133333,0.6
2020-08-09 13:00:00,26.30833333,1
2020-08-09 13:00:00,26.17866667,3
2020-08-09 13:00:00,26.01616667,5
2020-08-09 13:00:00,26.16233333,7.5
2020-08-09 14:00:00,26.39,0.1
2020-08-09 14:00:00,26.2435,0.2
2020-08-09 14:00:00,26.42266667,0.4
2020-08-09 14:00:00,26.42266667,0.6
2020-08-09 14:00:00,26.35733333,1
2020-08-09 14:00:00,26.292,3
2020-08-09 14:00:00,26.097,5
2020-08-09 14:00:00,26.097,7.5
2020-08-09 15:00:00,26.37366667,0.1
2020-08-09 15:00:00,26.21116667,0.2
2020-08-09 15:00:00,26.39,0.4
2020-08-09 15:00:00,26.35733333,0.6
2020-08-09 15:00:00,26.292,1
2020-08-09 15:00:00,26.292,3
2020-08-09 15:00:00,26.195,5
2020-08-09 15:00:00,26.097,7.5
2020-08-09 16:00:00,26.195,0.1
2020-08-09 16:00:00,26.097,0.2
2020-08-09 16:00:00,26.292,0.4
2020-08-09 16:00:00,26.292,0.6
2020-08-09 16:00:00,26.2435,1
2020-08-09 16:00:00,26.2435,3
2020-08-09 16:00:00,26.12966667,5
2020-08-09 16:00:00,26.2595,7.5
2020-08-09 17:00:00,26.195,0.1
2020-08-09 17:00:00,26.097,0.2
2020-08-09 17:00:00,26.292,0.4
2020-08-09 17:00:00,26.292,0.6
2020-08-09 17:00:00,26.195,1
2020-08-09 17:00:00,26.195,3
2020-08-09 17:00:00,26.097,5
2020-08-09 17:00:00,26.27583333,7.5
2020-08-09 18:00:00,26.195,0.1
2020-08-09 18:00:00,26.097,0.2
2020-08-09 18:00:00,26.27583333,0.4
2020-08-09 18:00:00,26.292,0.6
2020-08-09 18:00:00,26.195,1
2020-08-09 18:00:00,26.195,3
2020-08-09 18:00:00,26.097,5
2020-08-09 18:00:00,26.25966667,7.5
2020-08-09 19:00:00,26.2435,0.1
2020-08-09 19:00:00,26.097,0.2
2020-08-09 19:00:00,26.292,0.4
2020-08-09 19:00:00,26.27583333,0.6
2020-08-09 19:00:00,26.195,1
2020-08-09 19:00:00,26.195,3
2020-08-09 19:00:00,26.097,5
2020-08-09 19:00:00,26.25966667,7.5
2020-08-09 20:00:00,26.195,0.1
2020-08-09 20:00:00,26.0485,0.2
2020-08-09 20:00:00,26.22733333,0.4
2020-08-09 20:00:00,26.195,0.6
2020-08-09 20:00:00,26.195,1
2020-08-09 20:00:00,26.195,3
2020-08-09 20:00:00,26.097,5
2020-08-09 20:00:00,26.21116667,7.5
2020-08-09 21:00:00,26.195,0.1
2020-08-09 21:00:00,26,0.2
2020-08-09 21:00:00,26.195,0.4
2020-08-09 21:00:00,26.195,0.6
2020-08-09 21:00:00,26.195,1
2020-08-09 21:00:00,26.195,3
2020-08-09 21:00:00,26.097,5
2020-08-09 21:00:00,26.195,7.5
2020-08-09 22:00:00,26.17866667,0.1
2020-08-09 22:00:00,26,0.2
2020-08-09 22:00:00,26.195,0.4
2020-08-09 22:00:00,26.195,0.6
2020-08-09 22:00:00,26.195,1
2020-08-09 22:00:00,26.195,3
2020-08-09 22:00:00,26.097,5
2020-08-09 22:00:00,26.195,7.5
2020-08-09 23:00:00,26.097,0.1
2020-08-09 23:00:00,26,0.2
2020-08-09 23:00:00,26.195,0.4
2020-08-09 23:00:00,26.195,0.6
2020-08-09 23:00:00,26.17866667,1
2020-08-09 23:00:00,26.195,3
2020-08-09 23:00:00,26.08083333,5
2020-08-09 23:00:00,26.195,7.5
2020-08-10 00:00:00,26.097,0.1
2020-08-10 00:00:00,26,0.2
2020-08-10 00:00:00,26.195,0.4
2020-08-10 00:00:00,26.195,0.6
2020-08-10 00:00:00,26.146,1
2020-08-10 00:00:00,26.16233333,3
2020-08-10 00:00:00,26,5
2020-08-10 00:00:00,26.195,7.5
2020-08-10 01:00:00,26.097,0.1
2020-08-10 01:00:00,25.96733333,0.2
2020-08-10 01:00:00,26.146,0.4
2020-08-10 01:00:00,26.12966667,0.6
2020-08-10 01:00:00,26.097,1
2020-08-10 01:00:00,26.097,3
2020-08-10 01:00:00,26,5
2020-08-10 01:00:00,26.146,7.5
2020-08-10 02:00:00,26.08083333,0.1
2020-08-10 02:00:00,25.902,0.2
2020-08-10 02:00:00,26.097,0.4
2020-08-10 02:00:00,26.097,0.6
2020-08-10 02:00:00,26.097,1
2020-08-10 02:00:00,26.097,3
2020-08-10 02:00:00,26,5
2020-08-10 02:00:00,26.12966667,7.5
2020-08-10 03:00:00,26,0.1
2020-08-10 03:00:00,25.902,0.2
2020-08-10 03:00:00,26.097,0.4
2020-08-10 03:00:00,26.097,0.6
2020-08-10 03:00:00,26.097,1
2020-08-10 03:00:00,26.097,3
2020-08-10 03:00:00,26,5
2020-08-10 03:00:00,26.097,7.5
2020-08-10 04:00:00,26,0.1
2020-08-10 04:00:00,25.88583333,0.2
2020-08-10 04:00:00,26.06466667,0.4
2020-08-10 04:00:00,26.08083333,0.6
2020-08-10 04:00:00,26.03233333,1
2020-08-10 04:00:00,26.0485,3
2020-08-10 04:00:00,25.91833333,5
2020-08-10 04:00:00,26.097,7.5
2020-08-10 05:00:00,25.98366667,0.1
2020-08-10 05:00:00,25.83733333,0.2
2020-08-10 05:00:00,26.01616667,0.4
2020-08-10 05:00:00,26.01616667,0.6
2020-08-10 05:00:00,26,1
2020-08-10 05:00:00,26,3
2020-08-10 05:00:00,25.902,5
2020-08-10 05:00:00,26.03233333,7.5
2020-08-10 06:00:00,25.91833333,0.1
2020-08-10 06:00:00,25.805,0.2
2020-08-10 06:00:00,26,0.4
2020-08-10 06:00:00,26,0.6
2020-08-10 06:00:00,26,1
2020-08-10 06:00:00,26,3
2020-08-10 06:00:00,25.902,5
2020-08-10 06:00:00,26,7.5
2020-08-10 07:00:00,25.902,0.1
2020-08-10 07:00:00,25.805,0.2
2020-08-10 07:00:00,26,0.4
2020-08-10 07:00:00,26,0.6
2020-08-10 07:00:00,26,1
2020-08-10 07:00:00,26,3
2020-08-10 07:00:00,25.902,5
2020-08-10 07:00:00,26,7.5
2020-08-10 08:00:00,25.902,0.1
2020-08-10 08:00:00,25.805,0.2
2020-08-10 08:00:00,25.98366667,0.4
2020-08-10 08:00:00,25.98366667,0.6
2020-08-10 08:00:00,25.951,1
2020-08-10 08:00:00,25.93466667,3
2020-08-10 08:00:00,25.82116667,5
2020-08-10 08:00:00,25.951,7.5
2020-08-10 09:00:00,25.91833333,0.1
2020-08-10 09:00:00,25.82116667,0.2
2020-08-10 09:00:00,26,0.4
2020-08-10 09:00:00,25.951,0.6
2020-08-10 09:00:00,25.91833333,1
2020-08-10 09:00:00,25.902,3
2020-08-10 09:00:00,25.805,5
2020-08-10 09:00:00,25.902,7.5
2020-08-10 10:00:00,26.38983333,0.1
2020-08-10 10:00:00,26.1135,0.2
2020-08-10 10:00:00,26.19483333,0.4
2020-08-10 10:00:00,26.12966667,0.6
2020-08-10 10:00:00,26.01616667,1
2020-08-10 10:00:00,25.951,3
2020-08-10 10:00:00,25.805,5
2020-08-10 10:00:00,25.902,7.5
2020-08-10 11:00:00,26.55283333,0.1
2020-08-10 11:00:00,26.341,0.2
2020-08-10 11:00:00,26.50416667,0.4
2020-08-10 11:00:00,26.42266667,0.6
2020-08-10 11:00:00,26.12966667,1
2020-08-10 11:00:00,26,3
2020-08-10 11:00:00,25.805,5
2020-08-10 11:00:00,25.902,7.5
2020-08-10 12:00:00,26.50979412,0.1
2020-08-10 12:00:00,26.38067647,0.2
2020-08-10 12:00:00,26.33763725,0.4
2020-08-10 12:00:00,26.25155882,0.6
2020-08-10 12:00:00,26.4667549,1
2020-08-10 12:00:00,26.20851961,3
2020-08-10 12:00:00,26.42371569,5
2020-08-10 12:00:00,26.29459804,7.5
2020-08-10 13:00:00,26.12244118,0.1
2020-08-10 13:00:00,26.07940196,0.2
2020-08-10 13:00:00,26.03636275,0.4
2020-08-10 13:00:00,26.16548039,0.6
2020-08-10 13:00:00,25.9072451,1
2020-08-10 13:00:00,25.86420588,3
2020-08-10 13:00:00,25.95028431,5
2020-08-10 13:00:00,25.99332353,7.5
2020-08-10 15:00:00,27.68166667,0.1
2020-08-10 15:00:00,27.33716667,0.2
2020-08-10 15:00:00,27.17316667,0.4
2020-08-10 15:00:00,27.026,0.6
2020-08-10 15:00:00,26.47133333,1
2020-08-10 15:00:00,26,3
2020-08-10 15:00:00,25.82116667,5
2020-08-10 15:00:00,25.902,7.5
2020-08-10 16:00:00,27.33733333,0.1
2020-08-10 16:00:00,26.977,0.2
2020-08-10 16:00:00,26.91166667,0.4
2020-08-10 16:00:00,26.81366667,0.6
2020-08-10 16:00:00,26.55266667,1
2020-08-10 16:00:00,26,3
2020-08-10 16:00:00,25.8535,5
2020-08-10 16:00:00,25.902,7.5
2020-08-10 17:00:00,27.35366667,0.1
2020-08-10 17:00:00,26.94433333,0.2
2020-08-10 17:00:00,26.86266667,0.4
2020-08-10 17:00:00,26.74833333,0.6
2020-08-10 17:00:00,26.43883333,1
2020-08-10 17:00:00,25.98366667,3
2020-08-10 17:00:00,25.805,5
2020-08-10 17:00:00,25.902,7.5
2020-08-10 18:00:00,26.81416667,0.1
2020-08-10 18:00:00,26.60183333,0.2
2020-08-10 18:00:00,26.63433333,0.4
2020-08-10 18:00:00,26.60166667,0.6
2020-08-10 18:00:00,26.37366667,1
2020-08-10 18:00:00,25.951,3
2020-08-10 18:00:00,25.805,5
2020-08-10 18:00:00,25.902,7.5
2020-08-10 19:00:00,26.3085,0.1
2020-08-10 19:00:00,26.1785,0.2
2020-08-10 19:00:00,26.341,0.4
2020-08-10 19:00:00,26.341,0.6
2020-08-10 19:00:00,26.27583333,1
2020-08-10 19:00:00,25.98366667,3
2020-08-10 19:00:00,25.805,5
2020-08-10 19:00:00,25.8535,7.5
2020-08-10 20:00:00,26.16233333,0.1
2020-08-10 20:00:00,26.01616667,0.2
2020-08-10 20:00:00,26.21116667,0.4
2020-08-10 20:00:00,26.195,0.6
2020-08-10 20:00:00,26.195,1
2020-08-10 20:00:00,26,3
2020-08-10 20:00:00,25.805,5
2020-08-10 20:00:00,25.74033333,7.5
2020-08-10 21:00:00,26.097,0.1
2020-08-10 21:00:00,25.96733333,0.2
2020-08-10 21:00:00,26.146,0.4
2020-08-10 21:00:00,26.146,0.6
2020-08-10 21:00:00,26.11333333,1
2020-08-10 21:00:00,26,3
2020-08-10 21:00:00,25.805,5
2020-08-10 21:00:00,25.74033333,7.5
2020-08-10 22:00:00,26,0.1
2020-08-10 22:00:00,25.88583333,0.2
2020-08-10 22:00:00,26.06466667,0.4
2020-08-10 22:00:00,26.08083333,0.6
2020-08-10 22:00:00,26.0485,1
2020-08-10 22:00:00,26,3
2020-08-10 22:00:00,25.805,5
2020-08-10 22:00:00,25.805,7.5
2020-08-10 23:00:00,25.91833333,0.1
2020-08-10 23:00:00,25.805,0.2
2020-08-10 23:00:00,26,0.4
2020-08-10 23:00:00,26,0.6
2020-08-10 23:00:00,25.96733333,1
2020-08-10 23:00:00,26,3
2020-08-10 23:00:00,25.805,5
2020-08-10 23:00:00,25.86966667,7.5
2020-08-11 00:00:00,25.88583333,0.1
2020-08-11 00:00:00,25.72416667,0.2
2020-08-11 00:00:00,25.93466667,0.4
2020-08-11 00:00:00,25.91833333,0.6
2020-08-11 00:00:00,25.91833333,1
2020-08-11 00:00:00,25.902,3
2020-08-11 00:00:00,25.805,5
2020-08-11 00:00:00,25.902,7.5
2020-08-11 01:00:00,25.902,0.1
2020-08-11 01:00:00,25.77266667,0.2
2020-08-11 01:00:00,25.96733333,0.4
2020-08-11 01:00:00,25.96733333,0.6
2020-08-11 01:00:00,25.96733333,1
2020-08-11 01:00:00,25.91833333,3
2020-08-11 01:00:00,25.805,5
2020-08-11 01:00:00,25.902,7.5
2020-08-11 02:00:00,25.902,0.1
2020-08-11 02:00:00,25.805,0.2
2020-08-11 02:00:00,26,0.4
2020-08-11 02:00:00,26,0.6
2020-08-11 02:00:00,25.98366667,1
2020-08-11 02:00:00,25.902,3
2020-08-11 02:00:00,25.805,5
2020-08-11 02:00:00,25.88583333,7.5
2020-08-11 03:00:00,25.902,0.1
2020-08-11 03:00:00,25.72416667,0.2
2020-08-11 03:00:00,25.91833333,0.4
2020-08-11 03:00:00,25.91833333,0.6
2020-08-11 03:00:00,25.902,1
2020-08-11 03:00:00,25.902,3
2020-08-11 03:00:00,25.805,5
2020-08-11 03:00:00,25.805,7.5
2020-08-11 04:00:00,25.83733333,0.1
2020-08-11 04:00:00,25.708,0.2
2020-08-11 04:00:00,25.902,0.4
2020-08-11 04:00:00,25.902,0.6
2020-08-11 04:00:00,25.902,1
2020-08-11 04:00:00,25.902,3
2020-08-11 04:00:00,25.77266667,5
2020-08-11 04:00:00,25.78883333,7.5
2020-08-11 05:00:00,25.91866667,0.1
2020-08-11 05:00:00,25.8215,0.2
2020-08-11 05:00:00,26.01583333,0.4
2020-08-11 05:00:00,26.01583333,0.6
2020-08-11 05:00:00,25.9995,1
2020-08-11 05:00:00,25.902,3
2020-08-11 05:00:00,25.77266667,5
2020-08-11 05:00:00,25.74033333,7.5
2020-08-11 06:00:00,26.21116667,0.1
2020-08-11 06:00:00,26.08083333,0.2
2020-08-11 06:00:00,26.25966667,0.4
2020-08-11 06:00:00,26.25966667,0.6
2020-08-11 06:00:00,26.22733333,1
2020-08-11 06:00:00,25.95083333,3
2020-08-11 06:00:00,25.708,5
2020-08-11 06:00:00,25.805,7.5
2020-08-11 07:00:00,26.2435,0.1
2020-08-11 07:00:00,26.11366667,0.2
2020-08-11 07:00:00,26.30866667,0.4
2020-08-11 07:00:00,26.29233333,0.6
2020-08-11 07:00:00,26.25966667,1
2020-08-11 07:00:00,26.11333333,3
2020-08-11 07:00:00,25.708,5
2020-08-11 07:00:00,25.805,7.5
2020-08-11 08:00:00,26.4715,0.1
2020-08-11 08:00:00,26.2435,0.2
2020-08-11 08:00:00,26.325,0.4
2020-08-11 08:00:00,26.29233333,0.6
2020-08-11 08:00:00,26.19466667,1
2020-08-11 08:00:00,26.06466667,3
2020-08-11 08:00:00,25.708,5
2020-08-11 08:00:00,25.805,7.5
2020-08-11 09:00:00,26.86266667,0.1
2020-08-11 09:00:00,26.455,0.2
2020-08-11 09:00:00,26.34116667,0.4
2020-08-11 09:00:00,26.22733333,0.6
2020-08-11 09:00:00,26.0485,1
2020-08-11 09:00:00,25.951,3
2020-08-11 09:00:00,25.708,5
2020-08-11 09:00:00,25.805,7.5
2020-08-11 10:00:00,27.32083333,0.1
2020-08-11 10:00:00,26.76466667,0.2
2020-08-11 10:00:00,26.569,0.4
2020-08-11 10:00:00,26.40633333,0.6
2020-08-11 10:00:00,26.01616667,1
2020-08-11 10:00:00,25.8535,3
2020-08-11 10:00:00,25.659,5
2020-08-11 10:00:00,25.805,7.5
2020-08-11 11:00:00,27.74833333,0.1
2020-08-11 11:00:00,26.994,0.2
2020-08-11 11:00:00,26.65083333,0.4
2020-08-11 11:00:00,26.455,0.6
2020-08-11 11:00:00,26.0485,1
2020-08-11 11:00:00,25.805,3
2020-08-11 11:00:00,25.708,5
2020-08-11 11:00:00,25.7565,7.5
2020-08-11 12:00:00,27.91183333,0.1
2020-08-11 12:00:00,27.616,0.2
2020-08-11 12:00:00,27.37,0.4
2020-08-11 12:00:00,27.15733333,0.6
2020-08-11 12:00:00,26.34133333,1
2020-08-11 12:00:00,25.82116667,3
2020-08-11 12:00:00,25.708,5
2020-08-11 12:00:00,25.708,7.5
2020-08-11 13:00:00,27.66533333,0.1
2020-08-11 13:00:00,27.46833333,0.2
2020-08-11 13:00:00,27.4355,0.4
2020-08-11 13:00:00,27.38633333,0.6
2020-08-11 13:00:00,26.94433333,1
2020-08-11 13:00:00,25.86966667,3
2020-08-11 13:00:00,25.708,5
2020-08-11 13:00:00,25.708,7.5
2020-08-11 14:00:00,27.94483333,0.1
2020-08-11 14:00:00,27.43533333,0.2
2020-08-11 14:00:00,27.28816667,0.4
2020-08-11 14:00:00,27.18983333,0.6
2020-08-11 14:00:00,26.61816667,1
2020-08-11 14:00:00,25.83733333,3
2020-08-11 14:00:00,25.708,5
2020-08-11 14:00:00,25.64266667,7.5
2020-08-11 15:00:00,28.2745,0.1
2020-08-11 15:00:00,27.698,0.2
2020-08-11 15:00:00,27.28816667,0.4
2020-08-11 15:00:00,26.96066667,0.6
2020-08-11 15:00:00,26.211,1
2020-08-11 15:00:00,25.86966667,3
2020-08-11 15:00:00,25.659,5
2020-08-11 15:00:00,25.44833333,7.5
2020-08-11 16:00:00,27.91166667,0.1
2020-08-11 16:00:00,27.35366667,0.2
2020-08-11 16:00:00,27.206,0.4
2020-08-11 16:00:00,26.89533333,0.6
2020-08-11 16:00:00,26.08083333,1
2020-08-11 16:00:00,25.82116667,3
2020-08-11 16:00:00,25.69166667,5
2020-08-11 16:00:00,25.416,7.5
2020-08-11 17:00:00,27.3375,0.1
2020-08-11 17:00:00,27.04266667,0.2
2020-08-11 17:00:00,27.00966667,0.4
2020-08-11 17:00:00,26.86266667,0.6
2020-08-11 17:00:00,26.22733333,1
2020-08-11 17:00:00,25.83733333,3
2020-08-11 17:00:00,25.61,5
2020-08-11 17:00:00,25.48066667,7.5
2020-08-11 18:00:00,26.68316667,0.1
2020-08-11 18:00:00,26.43866667,0.2
2020-08-11 18:00:00,26.55283333,0.4
2020-08-11 18:00:00,26.52016667,0.6
2020-08-11 18:00:00,26.40633333,1
2020-08-11 18:00:00,25.87,3
2020-08-11 18:00:00,25.61,5
2020-08-11 18:00:00,25.52916667,7.5
2020-08-11 19:00:00,26.2435,0.1
2020-08-11 19:00:00,26.081,0.2
2020-08-11 19:00:00,26.25983333,0.4
2020-08-11 19:00:00,26.22733333,0.6
2020-08-11 19:00:00,26.19483333,1
2020-08-11 19:00:00,25.951,3
2020-08-11 19:00:00,25.61,5
2020-08-11 19:00:00,25.61,7.5
2020-08-11 20:00:00,25.99983333,0.1
2020-08-11 20:00:00,25.86966667,0.2
2020-08-11 20:00:00,26.0485,0.4
2020-08-11 20:00:00,26.0485,0.6
2020-08-11 20:00:00,26.0485,1
2020-08-11 20:00:00,25.93466667,3
2020-08-11 20:00:00,25.57766667,5
2020-08-11 20:00:00,25.61,7.5
2020-08-11 21:00:00,25.902,0.1
2020-08-11 21:00:00,25.805,0.2
2020-08-11 21:00:00,26,0.4
2020-08-11 21:00:00,26,0.6
2020-08-11 21:00:00,25.951,1
2020-08-11 21:00:00,25.91833333,3
2020-08-11 21:00:00,25.65883333,5
2020-08-11 21:00:00,25.61,7.5
2020-08-11 22:00:00,25.83733333,0.1
2020-08-11 22:00:00,25.708,0.2
2020-08-11 22:00:00,25.902,0.4
2020-08-11 22:00:00,25.902,0.6
2020-08-11 22:00:00,25.902,1
2020-08-11 22:00:00,25.88583333,3
2020-08-11 22:00:00,25.61,5
2020-08-11 22:00:00,25.64266667,7.5
2020-08-11 23:00:00,25.805,0.1
2020-08-11 23:00:00,25.69166667,0.2
2020-08-11 23:00:00,25.88583333,0.4
2020-08-11 23:00:00,25.86966667,0.6
2020-08-11 23:00:00,25.82116667,1
2020-08-11 23:00:00,25.82116667,3
2020-08-11 23:00:00,25.64266667,5
2020-08-11 23:00:00,25.64266667,7.5
2020-08-12 00:00:00,25.805,0.1
2020-08-12 00:00:00,25.62633333,0.2
2020-08-12 00:00:00,25.82116667,0.4
2020-08-12 00:00:00,25.83733333,0.6
2020-08-12 00:00:00,25.805,1
2020-08-12 00:00:00,25.805,3
2020-08-12 00:00:00,25.64266667,5
2020-08-12 00:00:00,25.62633333,7.5
2020-08-12 01:00:00,25.78883333,0.1
2020-08-12 01:00:00,25.61,0.2
2020-08-12 01:00:00,25.805,0.4
2020-08-12 01:00:00,25.805,0.6
2020-08-12 01:00:00,25.805,1
2020-08-12 01:00:00,25.805,3
2020-08-12 01:00:00,25.659,5
2020-08-12 01:00:00,25.61,7.5
2020-08-12 02:00:00,25.708,0.1
2020-08-12 02:00:00,25.61,0.2
2020-08-12 02:00:00,25.805,0.4
2020-08-12 02:00:00,25.805,0.6
2020-08-12 02:00:00,25.805,1
2020-08-12 02:00:00,25.805,3
2020-08-12 02:00:00,25.64266667,5
